id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
182107,Ortygornis,sephaena,,birds,Crested Francolin,Phil Gregory,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,1300,call,,,field recording,//xeno-canto.org/182107,https://xeno-canto.org/182107/download,XC182107-Coqui Francolin Mburo 10:6:14 PG1118.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC182107-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC182107-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC182107-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC182107-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC182107-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC182107-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC182107-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:59,06:30,2014-06-10,2014-06-15,[],Calling below Mantana  tented camp at dawn,no,no,no,,,no,,,44100
83787,Ortygornis,sephaena,,birds,Crested Francolin,David C. Moyer,Uganda,"Paraa, Murchinson Falls National Park, NW Uganda",2.2662,31.5595,800,song,,,field recording,//xeno-canto.org/83787,https://xeno-canto.org/83787/download,Crested Francolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83787-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83787-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83787-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83787-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC83787-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC83787-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC83787-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:20,19:09,2011-07-11,2011-07-19,"['Cossypha heuglini', 'Cichladusa guttata']",A pair of birds standing under an acacia bush and singing in the evening,unknown,unknown,unknown,,,no,,,48000
667443,Ortygornis,sephaena,grantii,birds,Crested Francolin,Niall Perrins,Uganda,"Rwakobo Rock, Western Region",-0.5283,31.0002,1300,call,uncertain,adult,field recording,//xeno-canto.org/667443,https://xeno-canto.org/667443/download,XC667443-2021-07-19 06_50CrestedFranc.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667443-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667443-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667443-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC667443-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC667443-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC667443-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC667443-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:41,06:50,2021-07-19,2021-08-10,[],,no,no,no,,,no,,,44100
237750,Ortygornis,sephaena,,birds,Crested Francolin,Martin St-Michel,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,1300,call,,,field recording,//xeno-canto.org/237750,https://xeno-canto.org/237750/download,XC237750-Dendroperdix sephaena (Mburo-2015-02-22-18h15) LS114115.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237750-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237750-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237750-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237750-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237750-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237750-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237750-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:16,18:15,2015-02-22,2015-04-29,[],Habitat: accacia savanna.,no,no,no,,,no,,,44100
48355,Ortygornis,sephaena,,birds,Crested Francolin,Marcell Claassen,Uganda,"Mihingo Lodge, Lake Mburo NP",-0.598,31.077,1322,alarm call,,,field recording,//xeno-canto.org/48355,https://xeno-canto.org/48355/download,Crested Francolin (Francolinus sepha 1.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC48355-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC48355-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC48355-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/ffts/XC48355-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/wave/XC48355-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/wave/XC48355-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AAIESTNDCJ/wave/XC48355-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:13,14:45,2010-03-30,2010-05-05,[],bird in bush calling as I approached img:http://farm5.static.flickr.com/4072/4500064585_cc8869777d.jpg,unknown,unknown,unknown,,,no,,,44100
739886,Campocolinus,coqui,,birds,Coqui Francolin,Peter Boesman,Uganda,"Lake Mburo National Park, Kiruhura, Western Region",-0.5968,31.0106,,call,,,field recording,//xeno-canto.org/739886,https://xeno-canto.org/739886/download,XC739886-LS_51636 Coqui francolin call A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739886-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739886-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739886-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739886-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739886-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739886-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739886-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:30,08:00,2022-07-02,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
157032,Campocolinus,coqui,,birds,Coqui Francolin,Hans Groot,Uganda,Lake Mburo National Park,-0.6567,30.9237,1300,call,,,field recording,//xeno-canto.org/157032,https://xeno-canto.org/157032/download,XC157032-Coqui Francolin Lake Mburo 150213.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157032-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157032-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157032-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157032-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157032-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157032-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157032-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:41,17:00,2013-02-15,2013-12-07,[],,yes,yes,yes,,,no,,,44100
608529,Scleroptila,levaillantii,kikuyuensis,birds,Red-winged Francolin,Phil Gregory,Uganda,"Ndorwa (near  Bikongozo), Kabale, Western Region",-1.2533,30.0458,2000,call,,,field recording,//xeno-canto.org/608529,https://xeno-canto.org/608529/download,XC608529-Redwing Francolin Nr Kabale May 25 2018 edit PG1681.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608529-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608529-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608529-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC608529-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608529-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608529-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC608529-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:35,11:30,2018-05-25,2020-12-13,[],Calling in farmbush S of Kabale wen we stopped for lunch,no,no,yes,,,no,,,44100
739971,Pternistis,nobilis,,birds,Handsome Spurfowl,Peter Boesman,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,,call,,,field recording,//xeno-canto.org/739971,https://xeno-canto.org/739971/download,XC739971-LS_51505 Handsome Spurfowl calls A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739971-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739971-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739971-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739971-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739971-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739971-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739971-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:10,10:00,2022-06-29,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
739970,Pternistis,nobilis,,birds,Handsome Spurfowl,Peter Boesman,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,,call,,,field recording,//xeno-canto.org/739970,https://xeno-canto.org/739970/download,XC739970-LS_51504 Handsome Spurfowl calls A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739970-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739970-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739970-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739970-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739970-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739970-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739970-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:00,10:00,2022-06-29,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
739968,Pternistis,nobilis,,birds,Handsome Spurfowl,Peter Boesman,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,,call,,,field recording,//xeno-canto.org/739968,https://xeno-canto.org/739968/download,XC739968-LS_51492 Handsome Spurfowl calls A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739968-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739968-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739968-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739968-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739968-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739968-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739968-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:52,10:00,2022-06-29,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
739969,Pternistis,nobilis,,birds,Handsome Spurfowl,Peter Boesman,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,,call,,,field recording,//xeno-canto.org/739969,https://xeno-canto.org/739969/download,XC739969-LS_51501 Handsome Spurfowl call B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739969-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739969-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739969-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739969-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739969-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739969-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739969-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:24,10:00,2022-06-29,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
157042,Pternistis,nobilis,,birds,Handsome Spurfowl,Hans Groot,Uganda,"Buhoma, Bwindi Impenetrable Forest",-0.989,29.616,1500,call,,,field recording,//xeno-canto.org/157042,https://xeno-canto.org/157042/download,XC157042-Handsome Francolin Buhoma 200213.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157042-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157042-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157042-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157042-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157042-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157042-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157042-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:53,11:00,2013-02-20,2013-12-07,[],,yes,yes,no,,,no,,,44100
41203,Pternistis,nobilis,,birds,Handsome Spurfowl,Louis Boon,Uganda,Bwindi NP ,-1.026308,29.679222,1800,call,,,field recording,//xeno-canto.org/41203,https://xeno-canto.org/41203/download,HandsomeFrancolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/ffts/XC41203-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/ffts/XC41203-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/ffts/XC41203-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/ffts/XC41203-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/wave/XC41203-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/wave/XC41203-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IODAFNJGEM/wave/XC41203-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:21,15:00,2009-08-10,2009-12-06,[],,unknown,unknown,unknown,,,no,,,44100
352796,Pternistis,squamatus,,birds,Scaly Spurfowl,Josh Engel,Uganda,"Agoro Agu Forest Reserve, Lamwo, Northern Region",3.8104,32.9224,2100,song,,,field recording,//xeno-canto.org/352796,https://xeno-canto.org/352796/download,XC352796-Francolin_mystery_160810_03.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC352796-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC352796-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC352796-large.png', 'full': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC352796-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/wave/XC352796-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/wave/XC352796-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AHACCPDBSA/wave/XC352796-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:08,07:30,2016-08-10,2017-01-26,[],Grassland with flat-top acacias near montane forest . Yellow-necked Spurfowl?,no,no,no,,,no,,,48000
739967,Pternistis,icterorhynchus,,birds,Heuglin's Spurfowl,Peter Boesman,Uganda,Farmland west of Soroti,1.892831,33.466989,,song,,,field recording,//xeno-canto.org/739967,https://xeno-canto.org/739967/download,XC739967-LS_50599 Heuglin's Spurfowl song A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739967-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739967-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739967-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739967-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739967-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739967-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739967-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:25,07:00,2022-06-15,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
739966,Pternistis,icterorhynchus,,birds,Heuglin's Spurfowl,Peter Boesman,Uganda,Farmland west of Soroti,1.892831,33.466989,,song,,,field recording,//xeno-canto.org/739966,https://xeno-canto.org/739966/download,XC739966-LS_50597 Heuglin's Spurfowl song B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739966-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739966-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739966-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739966-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739966-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739966-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739966-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:18,06:30,2022-06-15,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
739965,Pternistis,icterorhynchus,,birds,Heuglin's Spurfowl,Peter Boesman,Uganda,Farmland west of Soroti,1.892831,33.466989,,song,,,field recording,//xeno-canto.org/739965,https://xeno-canto.org/739965/download,XC739965-LS_50595 Heuglin's Spurfowl song B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739965-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739965-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739965-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739965-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739965-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739965-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739965-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:13,06:30,2022-06-15,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
182106,Pternistis,icterorhynchus,,birds,Heuglin's Spurfowl,Phil Gregory,Uganda,"Buruuli (near  Masindi), Masindi, Western Region",1.6801,31.6619,1100,call,,,field recording,//xeno-canto.org/182106,https://xeno-canto.org/182106/download,XC182106-Heuglin's Francolin Masindi 26:5:14 PG1047.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC182106-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC182106-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC182106-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC182106-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC182106-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC182106-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC182106-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:13,08:30,2014-05-27,2014-06-15,[],Calling from cultivation not far out of Masindi en route to Kaniyo Pabidi,no,no,no,,,no,,,44100
83807,Pternistis,icterorhynchus,,birds,Heuglin's Spurfowl,David C. Moyer,Uganda,"Bugungu Airstrip, Murchinson Falls National Park",2.21,31.562,800,?,,,field recording,//xeno-canto.org/83807,https://xeno-canto.org/83807/download,Heuglins Francolin.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83807-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83807-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83807-large.png', 'full': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/ffts/XC83807-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC83807-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC83807-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HBSLCUKXGS/wave/XC83807-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:06,8:23,2011-07-09,2011-07-19,['Mirafra rufocinnamomea'],Edited cut of the loud advertisement call of Heuglin's Francolin.  This call is EXACTLY like that of the Red-necked Spurfowl.  I did see the bird making the call and it did NOT have a bare neck and fit Heuglin's Francolin on range and description.,unknown,unknown,unknown,,,no,,,48000
739964,Pternistis,clappertoni,,birds,Clapperton's Spurfowl,Peter Boesman,Uganda,Pian Upe National Park,1.846086,34.289982,,song,,,field recording,//xeno-canto.org/739964,https://xeno-canto.org/739964/download,XC739964-LS_50534 Clapperton Francolin song D.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739964-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739964-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739964-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739964-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739964-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739964-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739964-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,D,0:16,08:00,2022-06-14,2022-07-27,[],,unknown,unknown,unknown,,,no,,,48000
739962,Pternistis,afer,,birds,Red-necked Spurfowl,Peter Boesman,Uganda,Queen Elizabeth National Park,-0.712,29.6301,,call,,,field recording,//xeno-canto.org/739962,https://xeno-canto.org/739962/download,XC739962-LS_51087 Red-necked Spurfowl flight call B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739962-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739962-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739962-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC739962-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739962-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739962-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC739962-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:08,06:00,2022-06-23,2022-07-27,[],Call in flight,unknown,unknown,unknown,,,no,,,48000
701807,Pternistis,afer,,birds,Red-necked Spurfowl,András Schmidt,Uganda,"Nyabushozi (near  Village), Kiruhura, Western Region",-0.6276,30.9663,1300,call,uncertain,uncertain,field recording,//xeno-canto.org/701807,https://xeno-canto.org/701807/download,XC701807-Francolinus afer051117 (online-audio-converter.com).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701807-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701807-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701807-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/ffts/XC701807-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701807-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701807-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WMHNJNGJCW/wave/XC701807-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:02,09:30,2005-11-17,2022-02-12,[],No modification. Wooded savannah. ,yes,yes,no,,,no,,,44100
